Time,Url,Question,Answer,點閱數,資料更新,資料檢視,資料維護
2023-12-17 12:55:57,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=FC6ED6210A3C0D3A,我已接獲行政執行分署傳繳通知，但對原先告發存有疑義，應向何單位提起申訴？, 有任何申訴意見，可以書面方式逕向本局環保稽查大隊提起陳情。  ,7959.0,112-11-14 11:30,112-11-14 11:30,臺北市政府環境保護局環保稽查大隊
2023-12-17 12:55:59,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=3C0159E60E4FEF4D,廢棄物處理場內設置之回饋設施中健身房及舞蹈室開放時間？收費標準？, 一、開放時間：08：30~11：30、13：30~16：30、18：00~21：00二、志工憑志願服務榮譽卡、義警消榮譽卡、身心障礙者及其監護人或必要之陪伴者一人憑身心障礙證明、設籍於本市內湖區、南港區、文山區、北投區及士林區區民，憑身分證正本入場(兒童憑兒童證、戶口名簿正本或3個月內有效之戶籍謄本正本)，免費。三、全票：20元、半票：10元（限軍警學生、設籍本市55歲以上之原住民長者及65歲以上年長者購票使用，入場需出示證件。）山豬窟游泳池電話：(02)2654-7412、2654-8933  ,15500.0,112-11-15 11:31,112-11-15 11:31,臺北市政府環境保護局廢棄物處理場
2023-12-17 12:56:01,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=E51356EAB8747C47,廢棄物處理場內設置之回饋設施中閱覽室開放時間及是否免費使用？, 廢棄物處理場內設置之回饋設施中閱覽室係免費使用，開放時間每星期二至星期日，每週一及清明節、端午節、中秋節為休館日【元旦(1月1日)、和平紀念日(2月28日)及雙十節(10月10日)除外】；如星期一遇清明節、端午節、中秋節，該日及次日均停止開放，農曆春節期間假期之開放時間另行公告。山豬窟游泳池電話：(02)2654-7412、2654-8933  ,6050.0,112-11-15 11:32,112-11-15 11:32,臺北市政府環境保護局廢棄物處理場
2023-12-17 12:56:03,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=B7BEFF016E14A7D6,哪些事業廢棄物可以進廢棄物處理場處理？如何申請？, 樹枝幹、有價物品(包括過期食品、飼料、報廢服飾、鞋類、香菸、爆竹、藥品及其他報廢商品，但罐頭、利樂包及檢調機關查扣之毒品等含應回收及有害之廢棄物不予受理)銷毀，經分類回收後可再利用者，可進處理場回收處理。一、申請人應備證件：(一)申請表。(二)須檢附事業之公司執照或政府機關核准之登記證明文件。(三)廢棄物清除車輛行車執照正反面影本(非自行清除者免附)。(四)委託清除機構之廢棄物清除許可證影本(自行清除者免附)。(五)其他經處理廠場指定之文件。二、申請表下載及線上申辦：臺北市政府市民服務大平臺業務機關：環保類 > 廢棄物處理 > 申請一般廢棄物及一般事業廢棄物進入廢棄物處理場銷毀電話：(02)2651-1434轉122  ,10696.0,112-11-15 11:32,112-11-15 11:32,臺北市政府環境保護局廢棄物處理場
2023-12-17 12:56:06,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=7268FF9A9D8CEBF3,參觀福德坑環保復育園區、廢棄物處理場、廢棄物處理場沼氣發電等設施如何辦理？, 若係機關、團體及需簡報者，請先行文至環境保護局，並請先行電話聯絡；個人或私人結伴者請先行電話聯絡。福德坑環保復育園區地址：臺北市文山區木柵路5段151號（由木柵路5段43巷口轉入至園區約1.6公里）　電話：(02)8230-1969廢棄物處理場地址：臺北市南港區南深路37號　電話：(02)2651-1434轉127 ,11661.0,112-11-15 11:34,112-11-15 11:34,臺北市政府環境保護局廢棄物處理場
2023-12-17 12:56:08,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=257F86E5D2879187,臺北市環境品質檢驗及監測業務包含哪些？, 臺北市環境品質檢測與監測業務包含：(一)空氣品質檢驗與監測：本局於本市轄內共設有自動空氣品質監測站12站，包含：一般空氣品質監測站9站（中正、南港、大直、內湖、信義、木柵、大安、天母、延平）及交通空氣品質監測站3站（中北、承德、向陽）。全天24小時監測各種空氣污染物濃度，其監測項目包含CO、NMHC、O3、NO2、NOx、SO2、PM10、PM2.5、風速、風向、環境輻射及溫、溼度等。此外，本市轄內設有人工測定站5站，每月進行採樣及檢驗，檢測項目為:總懸浮微粒、落塵量(每月檢測)；鉛、硝酸鹽、硫酸鹽、氯鹽(每季檢測)。(二)環境音量監測：本市環保局依據噪音管制法施行細則第三條，在本市轄境內四類噪音管制區計設置24個測點，其類別包含環境噪音監測點及交通噪音監測點。(三)河川水質檢驗與監測:環保局於本市轄區雙溪、磺溪、貴子坑溪、基隆河、新店溪、景美溪、淡水河、山豬窟溪及磺港溪等河川，設有水質採樣站16站，每月定期採樣檢測1次，項目包含水溫、pH值、BOD、COD、SS、DO、氨氮、硝酸鹽氮、亞硝酸鹽氮、導電度、濁度、大腸桿菌群、氯鹽等測項，另每季檢測錳、鎳、銀、鉻、鎘、銅、鉛、鋅、汞、砷等重金屬測項。(四)地下水質檢測：針對本市3處地下水質進行檢測，每季檢驗1次。分析項目包含PH值、水溫、導電度、氨氮、氯鹽、硫酸鹽、硝酸鹽氮、總溶解固體、總硬度、鎘、銅、鉛、鋅、汞、砷、大腸桿菌群等測項。(五)事業放流水檢測：針對環保局列管之工廠及中央主管機關指定事業之放流水採樣檢驗，檢驗項目依放流水標準之業別選定，檢驗結果由環保局業務單位依放流水標準判別做為告發之依據。(六)廢棄物檢驗：環保局垃圾分析每季採樣檢測1次，由3座垃圾焚化廠採樣及前處理後送樣檢測，檢測項目包含乾(濕)基灰份、乾(濕)基發熱量、乾(濕)基之碳、氫、氮、硫、氯等項目。(七)飲用水檢驗:為保障市民飲用水之安全，環保局針對本市學校、醫院、捷運生飲水及飲用水設備等公共場所之飲用水水源、自來水及飲水機水質執行抽驗檢測作業。. ,8605.0,112-11-16 12:16,112-11-16 12:16,臺北市政府環境保護局環境檢驗中心
2023-12-17 12:56:10,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=EFCFCD19DA3F858E,民眾如何得知本市空氣品質污染狀況及環境品質檢測資料, 市民欲查詢本市環境品質監（檢）測狀況，可至臺北市環境品質資訊網查詢參考。內容含括臺北市空氣品質、河川水質、地下水質檢測、環境音量監測及垃圾成分分析等相關監（檢）測數據。.  ,6135.0,112-11-16 12:16,112-11-16 12:16,臺北市政府環境保護局環境檢驗中心
2023-12-17 12:56:12,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=4DB6DC7FCE304D6E,民眾參與北投焚化廠廢棄物進廠檢查作業資格及限制？, 凡年滿二十歲，設籍臺北市北投區、士林區之居民，完成本廠安排之廢棄物進廠檢查作業之研習課程並取得陪同檢查證者，即可參與本廠廢棄物進廠檢查作業。 ,2190.0,112-11-20 14:40,112-11-20 14:40,臺北市政府環境保護局北投垃圾焚化廠
2023-12-17 12:56:15,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=586FE6C4B7EDCB74,民眾參與北投焚化廠廢棄物進廠檢查作業申請程序？, 欲參與陪同廢棄物檢查工作者，請先行向各所屬里辦公處登記，由各里聯誼會彙整送本廠擇期安排研習課程，完成研習課程後，由本廠造冊登記，取得陪同檢查證，即可參與陪同本廠廢棄物進廠檢查作業。 ,2023.0,112-11-20 14:41,112-11-20 14:41,臺北市政府環境保護局北投垃圾焚化廠
2023-12-17 12:56:17,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=23C325912772E7C4,民眾參與北投焚化廠廢棄物進廠檢查作業注意事項？, 1.參與陪同檢查作業民眾，應出示身分證明文件及陪同檢查證至本廠警衛室登記，並填寫切結書簽名蓋章，俾便辦理投保意外險事宜。2.參與陪同檢查作業民眾，每日不超過五名為原則。3.參與陪同檢查作業民眾，應配合現場工作人員作業，勿任意靠近傾卸區，以防掉落貯坑。4.萬一遇有突發意外狀況，應接受本廠人員引導避難疏散或救險事宜，以防意外發生。 ,2067.0,112-11-20 14:41,112-11-20 14:41,臺北市政府環境保護局北投垃圾焚化廠
2023-12-17 12:56:19,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=552CF3645D4F21E4,有物品要銷燬（或機密文件銷燬）如何申請進北投焚化廠焚燒？能否派車搬運？費用標準為何？," 有重要物品銷毀，可依以下兩種方式進行申請：1.連結臺北市政府市民服務大平臺，於申辦案件-依機關分類/環境保護局/北投垃圾焚化廠/代處理一般事業廢棄物及一般廢棄物焚化申請（北投垃圾焚化廠），選擇網路申辦或書表下載。2.由本廠首頁左方點選申請案件，於「一、處理一般事業廢棄物及一般廢棄物焚化申請， 選擇1.網路申請（連截至臺北市政府市民服務大平臺）」。本廠不提供派車搬運服務，請自運廢棄物進廠。依臺北市政府公告，本廠代處理一般事業廢棄物及一般廢棄物收費標準，自110年1月1日起每公噸新臺幣2,705元，每車未滿100公斤者以100公斤計價，超過100公斤者依實際過磅重量計價。若您尚有申請上疑問，請撥服務專線 02-28360050轉452、461。 ",4875.0,112-11-20 14:42,112-11-20 14:42,臺北市政府環境保護局北投垃圾焚化廠
2023-12-17 12:56:21,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=4FEF19EB3DA368CF,北投焚化廠戴奧辛排放濃度檢測日期及檢測內容相關資訊是否公開？, 北投焚化廠：本廠依「廢棄物焚化爐戴奧辛管制及排放標準」第8條第6項規定，於戴奧辛定期檢測前7日將檢測計劃書函送當地環保主管機關。並將預定檢測日期及檢測內容公開於本廠資訊網站及顯示看板，並函知環保團體及當地居民代表參與監督。 ,2167.0,112-11-27 09:33,112-11-27 09:33,臺北市政府環境保護局北投垃圾焚化廠
2023-12-17 12:56:24,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=1A8E9B5F38819A37,北投焚化廠是否建立監督機制？環保團體及當地居民代表如何參與？, 北投焚化廠：本廠依「廢棄物焚化爐戴奧辛管制及排放標準」第8條第6項規定，於戴奧辛定期檢測前，將預定檢測日期及檢測內容除公開於本廠資訊網站及顯示看板外，並發函邀請環保團體及當地居民代表參與監督。並於檢測後60日內，函送戴奧辛定期檢測報告書至當地環保主管機關審查，審查完成後，檢測結果公開於當地環保主管機關資訊網站供各界查閱。  ,2244.0,112-11-27 09:37,112-11-27 09:37,臺北市政府環境保護局北投垃圾焚化廠
2023-12-17 12:56:26,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=A847758CD2E6A9B9,如何向木柵垃圾焚化廠申請垃圾代焚化處理？, 1.民眾若有需要申請垃圾代焚化處理，請直接到「市民服務大平臺」（網址：​https://service.gov.taipei/https://service.gov.taipei/）申請，進入「市民服務大平臺」首頁後，於申辦案件-依機關分類區域，點選「環境保護局」→「代處理一般事業廢棄物及一般廢棄物焚化申請（木柵垃圾焚化廠）」辦理。或於本廠網站（網址：https://www.mcrip.gov.taipeihttps://www.mcrip.gov.taipei）點選申請案件(連結至「市民服務大平臺」)辦理。 2.若您尚有申請上問題請撥服務專線(02)2230-0800分機321由專人為您解說。    ,12706.0,111-05-31 14:44,112-11-17 14:37,臺北市政府環境保護局木柵垃圾焚化廠
2023-12-17 12:56:28,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=D79BABD807BC08AA,民眾參與木柵垃圾焚化廠廢棄物進廠檢查作業資格及限制？, 凡年滿20歲，設籍臺北市文山區之居民，完成本廠安排之廢棄物進廠稽查作業講習課程後，即取得參與陪同稽查資格。         ,9419.0,110-06-07 10:41,112-11-17 14:37,臺北市政府環境保護局木柵垃圾焚化廠
2023-12-17 12:56:31,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=768489C599204CAD,民眾參與木柵垃圾焚化廠廢棄物進廠檢查作業申請程序？, 欲參與陪同稽查作業者，請先向所屬里辦公處登記，由里辦公處彙整送本廠擇期安排研習課程，完成研習課程後，由本廠造冊登記，即可使用陪同檢查證參與稽查作業。    ,9460.0,110-06-07 10:49,112-11-17 14:37,臺北市政府環境保護局木柵垃圾焚化廠
2023-12-17 12:56:33,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=DD942EADE44AC141,民眾參與木柵垃圾焚化廠廢棄物進廠檢查作業注意事項？, 1.欲參與陪同廢棄物稽查工作且具有陪同檢查證之民眾，請出示身分證件及陪同檢查證至本廠警衛室登記，俾便辦理意外險投保事宜，並於切結書簽名蓋章後，由本廠安排陪同稽查作業。 2.為達保護民眾安全及有效進行陪同檢查，每日參與陪同稽查民眾，以不超過5名為原則，請向隅民眾擇期再行登記參與。 3.參與民眾請配戴本廠發放之陪同檢查證，並請配合本廠現場工作人員作業，請勿任意靠近傾卸口以防掉落垃圾貯坑（約9公尺深），且請勿親自動手檢查，可於本廠稽查人員檢查時進行監視；如對某一特定垃圾包存疑，可要求本廠稽查人員檢視該垃圾包。 4.萬一遇有突發意外狀況，請接受本廠人員引導進行避難疏散或救險事宜，以防災害發生。  ,9772.0,110-06-07 10:50,112-11-17 14:37,臺北市政府環境保護局木柵垃圾焚化廠
2023-12-17 12:56:35,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=28AD1C2EA3CF514F,有物品要銷燬（或機密文件銷燬）如何申請進木柵垃圾焚化廠焚燒？能否派車搬運？費用標準為何？," 1.有重要物品要委託本廠焚化處理，請直接到「市民服務大平臺」（網址：https://service.gov.taipei/https://service.gov.taipei/）申請，進入「市民服務大平臺」首頁後，於申辦案件-依機關分類區域，點選「環境保護局」→「代處理一般事業廢棄物及一般廢棄物焚化申請（木柵垃圾焚化廠）」辦理。或於本廠網站（網址：https://www.mcrip.gov.taipei/https://www.mcrip.gov.taipei/）點選申請案件(連結至「市民服務大平臺」)辦理。 2.要銷毀物品需自行載運進廠，本廠不派車代為搬運，代處理收費標準依臺北市政府公告受託代處理廢棄物收費標準，每公噸收費新臺幣2,705元；每車未滿100公斤者以100公斤計價，超過100公斤者依實際磅重計價。 3.若尚有申請上問題請撥服務專線電話(02)2230-0800分機321，由專人為您解說服務。  ",42603.0,111-05-31 14:49,112-11-17 14:37,臺北市政府環境保護局木柵垃圾焚化廠
2023-12-17 12:56:37,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=B5C1F8FDF6AA3C48,木柵廠回饋設施游泳池開放時段？, 游泳池每日開放4場次，各場次開放時間依次為第一場05：30～07：30，第二場08：30～11：30，第三場13：30～16：30，第四場18：00～21：00。每逢星期一及清明節、端午節、中秋節、春節停止開放，星期一遇以上假日順延。 ,10998.0,110-08-13 15:00,112-11-17 14:37,臺北市政府環境保護局木柵垃圾焚化廠
2023-12-17 12:56:40,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=91D406D05BA318F8,木柵垃圾焚化廠回饋設施（博嘉運動公園），有那些設施？, 本廠回饋設施（博嘉運動公園），內設有溫水游泳池、兒童遊戲場、閱覽室、藝文教室、體育室、多功能集會廳及停車場等公共設施，是一座多功能休憩場所，歡迎民眾多加利用。本回饋設施座落於文山區木柵路4段159巷16號，想更瞭解該公園嗎？您可以到木柵焚化廠網站查閱更多相關資料（網址：https://www.mcrip.gov.taipei/https://www.mcrip.gov.taipei/），或撥電話(02)2239-5494分機9，由專人為您提供諮詢服務。 ,13159.0,111-06-01 10:13,112-11-17 14:37,臺北市政府環境保護局木柵垃圾焚化廠
2023-12-17 12:56:40,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=8093073496842B16,環保局攔車檢測不合格時所交付之「機車排氣檢測結果暨限期改善通知單」遺失，應如何檢驗？如何寄回？, 檢驗通知單遺失，仍可攜帶行照前往當地機車定檢站複驗，複驗合格後，本局環保稽查大隊將依規定查證複驗情形。  ,10040.0,112-11-14 12:01,112-11-14 12:01,臺北市政府環境保護局環保稽查大隊
2023-12-17 12:56:42,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=4D65CF34F4F3084C,是否可至外縣市進行機車排氣定檢？, 可以，各縣市環保局所委託認可之機車排氣檢驗站皆可進行排氣檢驗。 ,7801.0,112-11-14 11:30,112-11-14 11:30,臺北市政府環境保護局環保稽查大隊
2023-12-17 12:56:44,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=901F3043791E69EA,木柵廠回饋設施游泳池可免費或優惠使用之對象有那些？, 一、免費：     (一)設籍於本市內湖區、南港區、文山區、北投區及士林區區民，憑身分         證明(包含成人持身分證正本，未滿14歲之兒童持戶口名簿、3個月         內戶籍謄本或游泳池兒童證)免費進場。     (二)志工憑志願服務榮譽卡免費。     (三)身心障礙者及其監護人或必要之陪伴者1人，憑身心障礙證明免費。     (四)民防、義勇警察、義勇交通警察、義勇消防、守望相助、山地義勇警         察、災害防救團體及災害防救志願組織編組成員，服務年資滿3年，         服務時數達300小時以上者，得憑志願服務榮譽卡，予以免費。 二、優惠：     (一)65歲以上者，憑身分證明半價優待，或以敬老悠遊卡扣55點(1點1         元)。     (二)臺北市政府退休公教人員持退休證票價優惠55元。     (三)設籍本市55歲以上原住民半價優惠。          ,11311.0,110-08-13 15:03,112-11-17 14:37,臺北市政府環境保護局木柵垃圾焚化廠
2023-12-17 12:56:47,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=CA03A47AAB3F0649,收受違反環保法令之舉發通知書或裁處書時，如果不服應如何提出申訴？, 一、可以書面方式提起陳情或訴願。二、陳情請儘速向本局環保稽查大隊提起即可；訴願則應由受處分人依規定於裁處書送達之次日起30日內向本局遞送訴願書（以實際收受訴願書之日期為準，而非投郵日），副本抄送臺北市政府法務局。  ,11055.0,112-11-14 11:39,112-11-14 11:39,臺北市政府環境保護局環保稽查大隊
2023-12-17 12:56:47,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=95D57E79AC788869,陳情書、訴願書應如何繕寫？, 請載明陳情人或訴願人姓名、出生年月日、住居所、身分證明文件字號、聯絡電話等基本資料，及陳情或訴願之請求事項、理由及事實證據、舉發通知書字號、裁處書字號、收受裁處書日期等，於本局環保稽查大隊網站提供陳情書範例參考，另訴願書範例請參照本府法務局網站。  ,43054.0,112-11-14 11:40,112-11-14 11:40,臺北市政府環境保護局環保稽查大隊
2023-12-17 12:56:49,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=81725ED8B0FB1D40,提起陳情或訴願後，多久可知道結果？, 陳情結果可於10個工作日內得知，訴願結果可於3至5個月內得知。  ,9234.0,112-11-14 11:40,112-11-14 11:40,臺北市政府環境保護局環保稽查大隊
2023-12-17 12:56:51,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=824E7C124BF84DC0,對於陳情結果或訴願決定不服時，怎麼辦？, 對於陳情結果不服時，可向本局遞送訴願書，副本抄送臺北市政府法務局(請於裁處書送達之次日起30日內提起，以受理機關實際收受訴願書之日期為準，而非投郵日)；若對訴願決定不服時，可於收受決定書後向行政法院提起行政訴訟（請於決定書送達之次日起2個月內提出）。 ,9463.0,112-11-14 11:40,112-11-14 11:40,臺北市政府環境保護局環保稽查大隊
2023-12-17 12:56:52,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=D5CAB448669D6431,什麼時候要實施機車排氣定期檢驗？逾期未定檢罰多少錢？未繳罰鍰會怎麼樣？," 一、機車出廠滿5年即需依行照原發照月份前後1個月內實施定檢，逾期未定檢處新臺幣500元罰鍰。逾應檢驗日起6個月仍未實施定期檢驗者，經直轄市、縣（巿）主管機關通知限期改善，屆期未完成改善者，處新臺幣3,000元罰鍰。經直轄市、縣（巿）主管機關再通知限期改善，屆期仍未完成改善者，得移請公路監理機關註銷其牌照。二、另機車所有人違反空氣污染防制法且未繳納罰鍰時，依空氣污染防制法第84條規定，得移請公路監理機關配合停止其辦理車輛異動（如過戶或報廢等）。 ",63278.0,112-11-14 12:01,112-11-14 12:01,臺北市政府環境保護局環保稽查大隊
2023-12-17 12:56:54,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=26266ED879BC0FFF,如機車已遺失、長期未行駛或損壞不堪使用等情形，是否須實施排氣定期檢驗？, 一、是；凡於監理單位登記車籍，且出廠滿5年以上未辦理停駛、報廢、繳銷牌照、註銷牌照及失竊登記之機車，均應每年於行車執照發照月份前後1個月內，至各縣市環保局所委託認可之機車排氣檢驗站實施排氣定期檢驗。二、若機車已遺失、長期未行駛或損壞不堪使用等情形，建議可至監理機關辦理停駛、報廢、繳銷牌照、註銷牌照及失竊登記等事宜（臺北市區監理所地址：105210臺北市松山區八德路4段21號、聯絡電話：(02)2763-0155），另亦可透過環境部「廢車回收一站通」採線上申辦車體回收、報廢等事宜（環保署回收專線：0800-085-717）。 ,6998.0,112-11-28 17:25,112-11-28 17:25,臺北市政府環境保護局環保稽查大隊
2023-12-17 12:56:56,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=2E68C397C3D6F1FF,冷氣機滴水是否可罰？, 請撥打本府臺北市民當家熱線1999，將由本府環保局區清潔隊派員前往查處，經查若有滴水情形者，勸導7日後未完成改善，可依法告發。 ,15385.0,112-11-14 11:34,112-11-14 11:34,臺北市政府環境保護局環保稽查大隊
2023-12-17 12:56:58,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=A5B68A953C83C757,我的車子為何無法辦理異動過戶，監理單位告訴我被環保單位「禁動」，請問該如何處理?, 「禁動」係指汽、機車所有人於違反空氣污染防制法且未繳納罰鍰時，依空氣污染防制法第84條規定，連線公路監理機關配合停止其辦理車輛異動（過戶或報廢）。於汽、機車所有人繳納罰鍰後，將繳納罰鍰證明傳真至本局環保稽查大隊執行及案管組(傳真02-25922008)即可辦理車輛解除禁動。  ,17307.0,112-11-14 11:36,112-11-14 11:36,臺北市政府環境保護局環保稽查大隊
2023-12-17 12:57:01,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=1B19522A0FFCF251,若檢舉製造髒亂等污染行為，需要留下檢舉人的資料嗎？, 民眾於檢舉時應敘明具體之違規事實（人、事、時、地、物），且須一併提出可資證明違規行為之具體事證（照片、影片），如欲領取檢舉獎金者應留下姓名及聯絡方式（住址、電話、電子郵件位址），並依臺北市檢舉違反廢棄物清理法案件獎勵辦法第三條規定，應於環保局設立之違反廢棄物清理法案件檢舉系統網站（環保稽查大隊網站）提出檢舉，方得發給獎金。 ,10281.0,112-12-04 09:15,112-12-04 09:15,臺北市政府環境保護局環境清潔管理科
2023-12-17 12:57:03,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=D91D0ABB1B9893D9,請問營建工程空污費應何時申報？逾期申報有什麼處罰？, 營建工程空污費應在工程實際開工當日24時前辦理首期空污費申報，並依本局開立繳款單後14日內完成繳費作業；另在工程結案後辦理末期空污費結算；如逾期申報三十日內將加徵每日百分之0.5滯納金，逾三十日以上，將再加徵利息，並處以罰鍰。 ,17343.0,112-11-28 16:54,112-11-28 16:54,臺北市政府環境保護局空污噪音防制科
2023-12-17 12:57:03,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=387942FA8BF1E217,請問臺北市環保局何時提高亂丟垃圾罰款？," 依據廢棄物清理法第12條及第50條規定，違規排出或棄置垃圾包可處新臺幣1,200元以上6,000元以下罰鍰，一年內第1次罰鍰3,600元；第2次以上罰鍰6,000元。 ",55387.0,112-11-20 17:01,112-11-20 17:01,臺北市政府環境保護局環境清潔管理科
2023-12-17 12:57:05,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=B90A10FBBF73521B,清潔箱之新設、拆除、遷移之申請？, 行人專用清潔箱如有新設、拆除或遷移需求時，可透過1999反映，本局清潔隊將依要件檢核撤除或遷移之妥當性，除有特殊情形外，依本市道路範圍內之人行道設施物管理維護機制規定，以1.5公尺以上寬度之人行道為限，並依實際需求考量人潮多寡及交通影響設置。 ,3791.0,112-11-16 16:57,112-11-16 16:57,臺北市政府環境保護局環境清潔管理科
2023-12-17 12:57:08,https://www.dep.gov.taipei/News_Content.aspx?n=ACEFA960B5A4ACD7&sms=87415A8B9CE81B16&s=9402F7881D7601A2,家戶廚餘如何回收？, 為提高廚餘回收後續再利用的價值，環保局家戶廚餘分為「養豬廚餘」及「堆肥廚餘」兩類，民眾可用家中既有容器(儘量減少使用塑膠袋)盛裝廚餘後倒入垃圾車之廚餘收集桶排出；若如於停收垃圾日仍有排出廚餘等一般垃圾之需求，可於指定時間內攜至本市限時、定點收受點排出，詳細地點可電洽市民熱線1999或至環保局網站/環境清潔/查詢。 ,9394.0,112-11-16 10:41,112-11-16 10:41,臺北市政府環境保護局環境清潔管理科
